SensorA = target
SensorB = available
{bandsB; cwlsB; beta_hat} = bands, centre wavelengths, and coefficients in comma-delimited form
*) band numbers start counting at zero
**) centre wavelengths are expressed in nm
***) first coefficient listed is the constant

sensorA;bandA;cwlA;sensorB;{bandsB};{cwlsB};{beta_hat};AIC;var_y_given_X
aqua;6;1628.087768;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;0.003069247659, 0.00541218057527, -0.0112639225818, -0.000385850375885, 0.00389854395731, 1.03894940963, -0.0450795314543;-1313.674892;0.000002
aqua;6;1628.087768;landsat5_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00324159665768, 0.0311749949648, -0.0582777001976, 0.040281593559, -0.00171837508912, 1.07868316888, -0.100437024342;-1164.841663;0.000006
aqua;6;1628.087768;landsat5_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.0787700846857, -0.213259792935, 1.74073970492, -1.77566584843, 1.47812734582;-452.097644;0.001882
aqua;6;1628.087768;terra;2, 3, 0, 1, 4, 5, 6;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053, 2114.21403827;-0.000236240071775, 0.000615148720694, -0.00053738048787, 0.0008900847021, -0.000313996666569, 0.000916476557311, 0.996373768912, 0.00297228536564;-1991.920580;0.000000
aqua;6;1628.087768;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.00112183964195, -0.0123747819956, 0.0173789920193, -0.0055245497417, 0.997874829937;-1317.911468;0.000002
aqua;6;1628.087768;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.00112183964195, -0.0123747819956, 0.0173789920193, -0.0055245497417, 0.997874829937;-1317.911468;0.000002
aqua;6;1628.087768;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00278334070645, 0.0314810967295, -0.0577330611941, 0.0405721636879, -0.00135330499104, 1.08091001345, -0.101736846257;-1157.307761;0.000006
aqua;6;1628.087768;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.08248482708, -0.243009866325, 1.85992923634, -1.85078037489, 1.45511684208;-448.414633;0.001938
aqua;6;1628.087768;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697;0.0417900984512, 3.77029157431, -4.7477756085, 0.726047550955, 1.32661506453, -1.14247611183, -0.389240319284, -2.62643457717, 3.5553435986, 0.63457334671, 1.10552996971, -1.95070541748, 6.81746623802, -43.4519474935, 37.8072097497;-505.754596;0.001044
aqua;6;1628.087768;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;0.00465004819738, 0.0244890682797, -0.0422808131591, 0.0219957335645, -0.00381710149131, 1.06811501164, -0.0819041112682;-1201.953035;0.000005
aqua;6;1628.087768;rapideye;0, 1, 2, 3;475.0, 555.0, 657.5, 710.0;0.143342977018, -0.751497778037, 0.109538185304, 2.04101037139, -0.460042108337;-400.755534;0.002838
aqua;7;2113.999227;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;0.00344407461989, -0.407060851073, 0.410273767971, -0.195366516941, 0.103405006893, 0.014777563061, -0.00636959547519, -0.14764469265, 1.19836845935;-896.680864;0.000050
aqua;7;2113.999227;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;0.0407996697766, -4.49182737569, 9.33670909142, -5.37042404328, 1.34446494488, 0.429770907935, -1.53732783796, 1.66715129469, -11.5651404447, 3.35897536468, 7.46152597232, 0.478691778208, -2.99725032299, -9.15062983879, 19.0386267795, 3.01430873802, -9.37786466472, 3.97364177882, -22.0496410057, 21.9329933951, -8.31178370816, 3.99817600903;-514.677869;0.000869
aqua;7;2113.999227;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666, 2202.36668717;0.00174317453769, -0.368985183667, 0.469131023016, -0.288860034395, -0.0455814378015, 0.199105427373, -0.092621107162, 0.811142408358, -2.21252575176, 1.54068769978, -0.0798567400918, -0.0117281879262, -0.160893744291, 1.21814399192;-878.758742;0.000054
aqua;7;2113.999227;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;0.0084285925529, -0.20807568671, 0.157352578119, -0.00490742100435, -0.0148335518082, -0.0543492093583, 1.11242864702;-805.440415;0.000108
aqua;7;2113.999227;landsat5_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00592274926181, 0.0228752795419, -0.205262029954, 0.146909273006, 0.00771963949427, -0.113990350211, 1.16241200095;-897.818935;0.000052
aqua;7;2113.999227;landsat5_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.0818812512989, -0.541957333833, 1.78998581332, -0.928373797388, 0.566535645524;-440.110830;0.002072
aqua;7;2113.999227;terra;2, 3, 0, 1, 4, 5, 6;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053, 2114.21403827;-1.74301828827e-06, 9.95774147586e-05, -0.000301942935775, 0.000273026388121, -5.36716800083e-05, 0.000147899605553, -0.000565080914902, 1.00048926168;-2420.149914;0.000000
aqua;7;2113.999227;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-1.39491093433e-05, 0.135450505778, 0.195286933317, -0.172082635034, 0.747541647662;-570.346171;0.000731
aqua;7;2113.999227;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-1.39491093433e-05, 0.135450505778, 0.195286933317, -0.172082635034, 0.747541647662;-570.346171;0.000731
aqua;7;2113.999227;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00594571794903, 0.0214546574444, -0.205266260353, 0.148159317258, 0.00768240028866, -0.114466443547, 1.16275314382;-898.870014;0.000051
aqua;7;2113.999227;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.0828935767959, -0.516456604369, 1.82516946911, -0.988825383616, 0.566039100692;-439.630179;0.002080
aqua;7;2113.999227;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697;0.042781481284, 4.80576788545, -5.92576602556, 4.48214364953, -2.17289359461, -1.49360893667, 1.64235689029, -10.5045275966, 9.7951188549, 0.681659566187, 0.119958284243, -2.69588867054, 8.92390802877, -35.7311196848, 29.4894589788;-487.069471;0.001212
aqua;7;2113.999227;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;0.00588147559779, -0.004075475421, -0.134702986944, 0.0986982402756, 0.00561842999706, -0.0991561414918, 1.14808367614;-917.749253;0.000044
aqua;7;2113.999227;rapideye;0, 1, 2, 3, 4;475.0, 555.0, 657.5, 710.0, 805.0;0.0994170499567, 0.985968243527, -1.64886590923, 1.69114806779, 0.158011541023, -0.160512905057;-436.167019;0.002104
landsat5_tm;1;485.000000;landsat8_oli;0, 1, 2, 3, 4, 7;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335;-0.000138864999382, -0.0414517075716, 1.01358762283, 0.0351889925414, -0.00833405760935, -0.000152182598111, 0.00125103402624;-1917.628362;0.000000
landsat5_tm;1;485.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;1.75875172537e-05, 0.0162107406413, -0.0590674192109, 0.268538510355, 0.505914994256, 0.266024658635, 0.00561862770396, -0.0082972309131, 0.0206059136884, 0.00519773378838, -0.025165603523, 0.00482853070546, 0.0152604327628, -0.0254975809345, 0.0605961374703, -0.107957942336, 0.0771215416399, -0.100707935911, 0.0765668871955, 0.00711001896128, 0.00210223320392, -0.00454005574186;-2038.347039;0.000000
landsat5_tm;1;485.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666, 2202.36668717;0.00042144990919, 0.154810485258, 0.884125377899, -0.0490909872542, 0.0152866835825, -0.0069068433517, 0.00827888907962, -0.0582883013931, 0.166180479945, -0.11473761608, 0.00143498085041, -0.00253406452519, 0.00382455665011, -0.00356940697849;-1780.884048;0.000000
landsat5_tm;1;485.000000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;0.00880441880969, 0.872588773235, -0.0174839728065, -0.0805713110947, 0.00517993992836, -0.139277172112, 0.173520333959;-825.237311;0.000092
landsat5_tm;1;485.000000;aqua;2, 3, 0, 1;466.07150204, 553.917076647, 645.8403499, 856.877853417;0.000229450381267, 0.918170275941, 0.111274400902, 0.00888886981197, -0.00880474687894;-1262.275701;0.000003
landsat5_tm;1;485.000000;landsat5_mss;0, 1, 2;550.0, 650.0, 750.0;0.00523599632294, 1.17460148473, -0.232387560201, -0.0941829268249;-903.781424;0.000052
landsat5_tm;1;485.000000;terra;2, 3, 0, 1;465.742398799, 553.736229817, 646.295673296, 856.47984028;0.000232444566358, 0.916874458423, 0.112870224062, 0.00923297502126, -0.00900820619265;-1257.308924;0.000003
landsat5_tm;1;485.000000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.000746677327152, 1.01784482339, 0.0501481240693, 0.00267265125751, -0.00855928652748;-1128.476891;0.000008
landsat5_tm;1;485.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.000746677327152, 1.01784482339, 0.0501481240693, 0.00267265125751, -0.00855928652748;-1128.476891;0.000008
landsat5_tm;1;485.000000;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;2.45967824805e-06, 1.00123751727, -0.00103232977934, 0.000939068789964, -0.000129382009529, 0.000301714249556, -0.000550967168481;-2226.688406;0.000000
landsat5_tm;1;485.000000;landsat4_mss;0, 1, 2;550.0, 650.0, 750.0;0.00492974549672, 1.15530401041, -0.205694995457, -0.0925513774796;-917.717774;0.000046
landsat5_tm;1;485.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057;8.80262632203e-06, -0.040948074894, 0.257169702669, 0.506695333914, 0.271912209147, 0.0116719714733, -0.0156247102872, 0.0366471272316, -0.031350422379, 0.0050345919819, 0.000460159265495, -0.00604512998378, 0.00972952971742, -0.00425705379526;-1987.047170;0.000000
landsat5_tm;1;485.000000;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;0.00018927635278, 0.972657893514, 0.0486938534546, -0.00293066323433, -0.0021102389435, 0.00399314692496, -0.00731555314011;-1506.066369;0.000000
landsat5_tm;1;485.000000;rapideye;0, 1, 2, 3;475.0, 555.0, 657.5, 710.0;0.0001347613157, 0.940403526431, 0.0857818304784, -0.000475469814321, -0.0119027401432;-1466.329579;0.000001
landsat5_tm;2;560.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;0.000375816277398, 0.0447616624205, -0.0478434043449, 0.871077305605, 0.143142516739, -0.00280100004595, -0.00574114916928, 0.00547287937263, -0.00469131273394;-1495.963204;0.000000
landsat5_tm;2;560.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0;-5.26822512722e-05, 0.00202764517498, -0.00469921856158, 0.0124021746992, -0.127697798469, 0.226023534407, 0.598812280213, 0.414225683286, -0.203292023584, -0.076779283679, 0.178541268896, -0.0185081118832, 0.00910446544274, 0.0282816051737, -0.122755058259, 0.0643346012645, 0.0190866019168, 0.0770957880927, -0.175150420523, 0.10016496412;-1764.438730;0.000000
landsat5_tm;2;560.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255;-1.59492147949e-05, 0.0506627662773, -0.0364831708873, 0.833588758015, 0.150023031198, 0.0346867670684, -0.0414283827402, 0.206914682233, -0.45376652514, 0.263967388689, 0.00928886534432, -0.00760363731409;-1370.122157;0.000001
landsat5_tm;2;560.000000;sentinel3_slstr;0, 1, 2, 3, 4;555.0, 659.0, 865.0, 1375.0, 1610.0;0.000573076535742, 0.777930722094, 0.235637611115, -0.0063112317996, -0.0124310629406, 0.00672947472409;-1293.488769;0.000002
landsat5_tm;2;560.000000;aqua;2, 3, 0, 1, 4, 5;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832;-0.000672037020988, 0.0329981531269, 0.726613065504, 0.266532760322, -0.0114912602284, 0.0146564999513, -0.0137217715912;-1335.815160;0.000002
landsat5_tm;2;560.000000;landsat5_mss;0, 1, 2;550.0, 650.0, 750.0;-0.00168734407675, 0.878626124407, 0.127380277641, 0.0245420155549;-1225.802555;0.000004
landsat5_tm;2;560.000000;terra;2, 3, 0, 1, 4, 5;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053;-0.000681014695478, 0.031755663269, 0.727568851687, 0.267009688196, -0.0115840113991, 0.0148562686966, -0.0139411960428;-1331.999350;0.000002
landsat5_tm;2;560.000000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00183030788856, 0.642262136177, 0.428355796715, 0.0653798225341, -0.0203332109755;-868.362427;0.000067
landsat5_tm;2;560.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00183030788856, 0.642262136177, 0.428355796715, 0.0653798225341, -0.0203332109755;-868.362427;0.000067
landsat5_tm;2;560.000000;landsat4_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;3.10615298411e-05, 0.00439395298595, 1.00259883503, -0.00718578100388, 0.000265696135078;-2129.704471;0.000000
landsat5_tm;2;560.000000;landsat4_mss;0, 1, 2;550.0, 650.0, 750.0;-0.00193330546181, 0.858931618468, 0.147215374185, 0.0279906703163;-1195.201825;0.000005
landsat5_tm;2;560.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697, 899.753104609;3.55322148791e-05, -0.00522189145757, 0.0224694253029, -0.173697048687, 0.267660250802, 0.579922337271, 0.431061697722, -0.224083879461, 0.115911110918, -0.0116572046243, 0.000327688676928, -0.0219334555444, 0.0200196181515, 0.0606117410775, -0.154703610977, 0.0941318247061;-1770.717347;0.000000
landsat5_tm;2;560.000000;landsat7;0, 1, 2;485.0, 560.0, 660.0;-0.000545889865636, -0.0647466958015, 0.97166349534, 0.0907003650822;-1499.719102;0.000000
landsat5_tm;2;560.000000;rapideye;0, 1, 2;475.0, 555.0, 657.5;-0.000831776937782, -0.0786470769106, 0.921312659775, 0.155533909973;-1378.430685;0.000001
landsat5_tm;3;660.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;-1.09026189156e-05, -0.047796237653, 0.0299991019394, 0.012755235101, 0.99007907786, 0.00720404669746, 0.00666434223233, -0.00842163327066, 0.00776759445381;-1499.485022;0.000000
landsat5_tm;3;660.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;8.37171417281e-07, -0.0230848114957, 0.0260404922744, 0.00619373328505, -0.0213016722853, 0.00599974912797, 0.00527243085917, 0.189174934712, 1.11999320839, -1.00058555602, 0.654809993003, 0.0381924074813, -0.0174443047101, 0.0981338626912, -0.274158919051, 0.205945485927, -0.0186158679162, 0.113425405867, -0.158366442249, 0.0433532197951, 0.00110521964214, 0.00521148547592;-1937.217886;0.000000
landsat5_tm;3;660.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255;8.29306688603e-05, 0.040072043437, -0.060733844793, 0.0709895308066, 0.862858909325, 0.105563244382, -0.032174791005, 0.156094683835, -0.332209419615, 0.192064903293, 0.00433152913278, -0.00343446846356;-1542.279894;0.000000
landsat5_tm;3;660.000000;sentinel3_slstr;0, 1, 2, 3;555.0, 659.0, 865.0, 1375.0;-8.85985738362e-05, 0.0296494880143, 0.96462072679, 0.0111336466239, 0.00189712803194;-1431.358585;0.000001
landsat5_tm;3;660.000000;aqua;2, 3, 0, 1, 4, 5;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832;0.000990416476953, 0.0136861002768, -0.0634300738985, 1.03839751651, 0.00989991659666, -0.0123299695697, 0.0143988165631;-1282.646151;0.000002
landsat5_tm;3;660.000000;landsat5_mss;0, 1, 2;550.0, 650.0, 750.0;0.00105745762348, -0.098468909325, 1.09861671451, -0.00903207509757;-1335.514189;0.000002
landsat5_tm;3;660.000000;terra;2, 3, 0, 1, 4, 5;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053;0.00097947485239, 0.0117405500573, -0.0588288535669, 1.0357876731, 0.00971366597059, -0.0118223319812, 0.0138209591377;-1290.571830;0.000002
landsat5_tm;3;660.000000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.000535540576664, 0.00111133678838, 1.02332149264, -0.0316719970068, 0.00616249612445;-1277.182408;0.000003
landsat5_tm;3;660.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.000535540576664, 0.00111133678838, 1.02332149264, -0.0316719970068, 0.00616249612445;-1277.182408;0.000003
landsat5_tm;3;660.000000;landsat4_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;4.95156180867e-05, 0.00267875819347, -0.00775287499568, 1.00510552269, 0.000370401352033;-2085.007111;0.000000
landsat5_tm;3;660.000000;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.000418135320021, -0.0767717850416, 1.09036120203, -0.0338549679683, 0.0129642481037;-1324.732556;0.000002
landsat5_tm;3;660.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967;0.000321926144718, -0.0138435927533, 0.0589393618091, -0.214875323664, 0.197799207406, -0.0427422481615, 0.197383909073, 0.682166766539, 0.0658129886913, 0.07244633529, -0.0369510372432, 0.0307183447758;-1740.469833;0.000000
landsat5_tm;3;660.000000;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;0.000239643873406, -0.0357769669492, 0.0564977928464, 0.970727389633, 0.00458507957307, -0.0028649593428, 0.00291223769972;-1642.618741;0.000000
landsat5_tm;3;660.000000;rapideye;0, 1, 2, 3, 4;475.0, 555.0, 657.5, 710.0, 805.0;0.000445378307658, 0.00406739170736, -0.00139854562722, 0.95583994885, 0.0453893521562, -0.00399207380304;-1749.973283;0.000000
landsat5_tm;4;830.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;-0.0018815672483, -0.0874957119378, 0.0230126083451, 0.119599681439, -0.0291824167887, 0.995965939182, 0.00646957713762, -0.0986346400296, 0.0844294369163;-1204.647544;0.000004
landsat5_tm;4;830.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;-6.99215343228e-05, -0.0211733208162, 0.0352213888426, -0.0303723465647, 0.0661780545826, -0.0629695895034, 0.0261213344999, -0.0400816011785, 0.133216410271, -0.140879794301, 0.0356765940698, 0.00161808870109, 0.0463066197374, -0.022866551034, 0.289611252202, -0.740878211347, 0.779004229151, 0.935964385441, -0.651051884749, 0.386246618961, -0.032004068652, 0.0080246610398;-1976.646155;0.000000
landsat5_tm;4;830.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666, 2202.36668717;-4.60728284227e-05, 0.00111743237017, -0.00404981251295, 0.00408593362865, 0.00252665780733, -0.00615622656691, 0.00714482050617, 0.00451412429079, 0.903900798146, 0.0736101854549, 0.0124668075522, 0.000155385639235, 0.000128170043908, 0.00058054247062;-2102.905776;0.000000
landsat5_tm;4;830.000000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;-0.00203781064552, 0.0580468520049, -0.005721573024, 0.998655767934, 0.00533591025133, -0.0899421463638, 0.0705038084323;-1170.944434;0.000006
landsat5_tm;4;830.000000;aqua;2, 3, 0, 1, 4, 5, 6;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832, 2113.99922695;-0.000218895137773, -0.0467974225379, 0.0910168096745, -0.0235065671847, 1.00671473435, -0.0327908547661, -0.0176919868009, 0.0279710196603;-1289.966203;0.000002
